Seed = 0

Generation = 1

     x(1)       x(2)       f(1)       CV	
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.90330    3.09687   62.43540    0.00000 
   0.68946    2.94420   63.02225    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83653    2.94420   60.38528    0.00000 

Generation = 48

   0.29878    2.94420   67.33510    0.00000 
   0.71021    2.57725 36811.07047    0.00000 
   0.68946    2.94420   63.02225    0.00000 
   0.83396    2.95631   60.62018    0.00000 
   0.83653    2.94420   60.38519    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.65739    2.94420   63.52885    0.00000 
   0.83653    2.94420   60.38519    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83682    2.94420   60.37952    0.00000 
   0.23741    2.71396   68.09110    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.78250    3.07281   63.90588    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.80465    2.94420   60.99901    0.00000 
   0.70079    3.00961   63.84880    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83649    2.94420   60.38604    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    3.24745   68.94663    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83682    2.97155   60.81473    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.97349   60.85354    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83653    2.94420   60.38528    0.00000 
   0.83653    2.94420   60.38531    0.00000 

Generation = 49

   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83649    2.94420   60.38604    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83682    2.94420   60.37952    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38529    0.00000 
   0.23741    2.71396   68.09110    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.56014    3.04493   66.40840    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83658    2.94420   60.38432    0.00000 
   0.83396    2.95631   60.62018    0.00000 
   0.83653    2.91795 5872.79830    0.00000 
   0.65682    2.94420   63.53760    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.18190    2.94420   67.78722    0.00000 
   0.83682    2.94420   60.37949    0.00000 
   0.84329    2.98956   61.01247    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38519    0.00000 
   0.83658    2.94420   60.38428    0.00000 
   0.83653    2.94420   60.38528    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.97349   60.85354    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83653    2.94420   60.38528    0.00000 
   0.68946    2.94420   63.02225    0.00000 
   0.83682    2.94420   60.37952    0.00000 
   0.81276    3.13065   65.02526    0.00000 
   0.83653    2.94420   60.38531    0.00000 

Generation = 50

   0.83658    2.94420   60.38424    0.00000 
   0.83682    2.94420   60.37952    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83653    2.94420   60.38519    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    3.26700   69.80378    0.00000 
   0.84329    2.98956   61.01247    0.00000 
   0.83682    2.87970 14495.08763    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83682    2.94420   60.37952    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83653    2.94420   60.38519    0.00000 
   0.83396    2.95631   60.62018    0.00000 
   0.65682    2.94420   63.53760    0.00000 
   0.83682    2.94420   60.37949    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.70849    2.94420   62.70975    0.00000 
   0.83649    2.94420   60.38604    0.00000 
   0.83653    2.94420   60.38528    0.00000 
   0.83651    2.94420   60.38571    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83655    2.94420   60.38494    0.00000 
   0.96786    2.94420 41347.21791    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.97610   60.89788    0.00000 
   0.83658    2.94420   60.38428    0.00000 
   0.83658    2.94420   60.38432    0.00000 
   0.83686    2.94420   60.37886    0.00000 
   0.83653    2.98389   61.03697    0.00000 
   0.83658    2.94420   60.38424    0.00000 
